customerID,tenure,MonthlyCharges,ChurnProbability,RiskSegment,ActualChurn,AnnualRevenue,ExpectedRevenueAtRisk,RetentionPriorityScore,RetentionPriority
7816-VGHTO,6,40.55,0.041085657,Low,0,486.59999999999997,19.992280565947294,1.6660233804956077,Medium
6681-ZSEXG,56,59.5,0.027187526,Low,0,714.0,19.411893725395203,1.6176578104496002,Low
0164-APGRB,72,114.9,0.014069003,Low,0,1378.8000000000002,19.398341409489515,1.6165284507907929,Low
9142-XMYJH,29,19.35,0.0817231,Low,0,232.20000000000002,18.976104153692724,1.581342012807727,Low
2159-TURXX,5,20.05,0.07874212,Low,0,240.60000000000002,18.945353275537492,1.5787794396281243,Low
3623-FQBOX,21,19.95,0.07871995,Low,0,239.39999999999998,18.845556320250033,1.5704630266875028,Low
8777-PVYGU,52,64.3,0.024399621,Low,0,771.5999999999999,18.82674788162112,1.56889565680176,Low
1139-WUOAH,57,53.35,0.029303344,Low,0,640.2,18.76000080741942,1.563333400618285,Low
0866-QLSIR,34,64.4,0.024138004,Low,1,772.8000000000001,18.653849172592164,1.554487431049347,Low
5696-JVVQY,48,70.1,0.022079632,Low,0,841.1999999999999,18.573386174440383,1.5477821812033652,Low
2958-NHPPS,23,20.85,0.07372995,Low,0,250.20000000000002,18.447232791781428,1.537269399315119,Low
6919-ELBGL,72,114.95,0.0133495955,Low,0,1379.4,18.41443200465292,1.534536000387743,Low
0420-TXVSG,66,66.1,0.023173727,Low,0,793.1999999999999,18.38140033185482,1.5317833609879015,Low
3530-VWVGU,22,19.9,0.076423116,Low,0,238.79999999999998,18.249840107560157,1.5208200089633463,Low
3161-ONRWK,60,65.85,0.023060763,Low,0,790.1999999999999,18.22261512391269,1.5185512603260576,Low
7266-GSSJX,11,20.45,0.07388927,Low,0,245.39999999999998,18.13242696225643,1.511035580188036,Low
1729-VLAZJ,10,40.25,0.0372299,Low,0,483.0,17.982041370123625,1.498503447510302,Low
8024-XNAFQ,72,107.4,0.01388794,Low,0,1288.8000000000002,17.89877703934908,1.49156475327909,Low
8727-XDPUD,37,35.8,0.041648638,Low,0,429.59999999999997,17.892254671454427,1.4910212226212023,Low
6013-BHCAW,61,81.0,0.01838819,Low,0,972.0,17.873320072889328,1.489443339407444,Low
9473-CBZOP,28,59.0,0.025090575,Low,0,708.0,17.764127254486084,1.4803439378738403,Low
1744-JHKYS,34,24.7,0.059328455,Low,0,296.4,17.584954203665255,1.465412850305438,Low
6112-KTHFQ,13,19.3,0.07555911,Low,0,231.60000000000002,17.499489748477938,1.4582908123731613,Low
7359-WWYJV,72,114.45,0.012569712,Low,0,1373.4,17.263241834007204,1.438603486167267,Low
6519-ZHPXP,72,108.3,0.013153239,Low,0,1299.6,17.093949603661894,1.4244958003051578,Low
8570-KLJYJ,36,54.45,0.025978634,Low,0,653.4000000000001,16.974439543113114,1.4145366285927594,Low
6814-ZPWFQ,51,25.0,0.056515668,Low,0,300.0,16.954700276255608,1.4128916896879673,Low
2428-ZMCTB,10,19.75,0.07140464,Low,0,237.0,16.92290047556162,1.4102417062968016,Low
0263-FJTQO,50,70.5,0.019884864,Low,0,846.0,16.822594832628965,1.4018829027190804,Low
2987-BJXIK,70,84.7,0.016481271,Low,0,1016.4000000000001,16.751563858240843,1.3959636548534036,Low
8241-JUIQO,61,19.45,0.07115142,Low,0,233.39999999999998,16.606741538643835,1.3838951282203198,Low
9637-CDTKZ,72,114.1,0.012123184,Low,0,1369.1999999999998,16.599063914269205,1.3832553261891007,Low
6374-NTQLP,72,104.1,0.01319925,Low,0,1249.1999999999998,16.488503367081282,1.3740419472567735,Low
7375-WMVMT,71,95.5,0.014183084,Low,0,1146.0,16.2538137473166,1.35448447894305,Low
0979-MOZQI,62,39.0,0.034525447,Low,0,468.0,16.157909005880356,1.3464924171566963,Low
7636-PEPNS,58,44.1,0.030442003,Low,0,529.2,16.109908072650434,1.342492339387536,Low
0788-DXBFY,58,19.55,0.06831979,Low,0,234.60000000000002,16.027822749316694,1.335651895776391,Low
5857-XRECV,2,20.5,0.06513256,Low,0,246.0,16.02260935306549,1.335217446088791,Low
7531-GQHME,12,20.05,0.06639584,Low,0,240.60000000000002,15.974839474260808,1.3312366228550674,Low
7401-JIXNM,54,91.3,0.014519796,Low,0,1095.6,15.907888251543044,1.3256573542952537,Low
0513-RBGPE,37,62.8,0.021032123,Low,0,753.5999999999999,15.849807813763617,1.3208173178136349,Low
2245-ADZFJ,31,80.55,0.016164638,Low,0,966.5999999999999,15.624739189445972,1.3020615991204976,Low
0230-UBYPQ,63,36.1,0.035907906,Low,0,433.20000000000005,15.55530468374491,1.2962753903120756,Low
1088-AUUZZ,56,75.85,0.01694033,Low,0,910.1999999999999,15.419087659567593,1.2849239716306329,Low
9919-FZDED,72,84.1,0.015231883,Low,0,1009.1999999999999,15.372016478329895,1.281001373194158,Low
4946-EDSEW,11,19.25,0.06577471,Low,1,231.0,15.193957775831223,1.2661631479859352,Low
6838-HVLXG,12,20.3,0.061907552,Low,0,243.60000000000002,15.080679711699487,1.2567233093082906,Low
7492-TAFJD,7,38.55,0.032577347,Low,0,462.59999999999997,15.070280726999043,1.2558567272499204,Low
9746-UGFAC,22,20.85,0.05981184,Low,0,250.20000000000002,14.964922792464495,1.2470768993720414,Low
5893-PYOLZ,56,81.8,0.015228901,Low,0,981.5999999999999,14.948689278960227,1.2457241065800189,Low
8626-PTQGE,69,60.05,0.020721622,Low,0,720.5999999999999,14.932000677287578,1.2443333897739648,Low
4702-HDRKD,67,49.35,0.025116868,Low,0,592.2,14.874209417402746,1.2395174514502287,Low
2239-CFOUJ,1,20.4,0.059351686,Low,0,244.79999999999998,14.52929282784462,1.2107744023203848,Low
2649-HWLYB,65,76.15,0.015729386,Low,0,913.8000000000001,14.373513255268337,1.1977927712723613,Low
7279-NMVJC,17,19.9,0.059462175,Low,0,238.79999999999998,14.199567335844039,1.1832972779870032,Low
5702-KVQRD,71,82.55,0.014176584,Low,0,990.5999999999999,14.04332396071404,1.1702769967261701,Low
7338-ERIVA,39,45.05,0.025914364,Low,0,540.5999999999999,14.009304942190644,1.1674420785158872,Low
2171-UDMFD,32,19.45,0.058896083,Low,0,233.39999999999998,13.74634586200118,1.1455288218334316,Low
5751-USDBL,46,81.0,0.013776628,Low,0,972.0,13.390882708132267,1.1159068923443556,Low
9674-EHPPG,46,40.4,0.027594613,Low,0,484.79999999999995,13.377868339419363,1.1148223616182804,Low
1459-QNFQT,70,59.5,0.018659262,Low,0,714.0,13.322713058441877,1.1102260882034898,Low
2954-PIBKO,69,64.15,0.017249161,Low,0,769.8000000000001,13.278404428437353,1.1065337023697794,Low
8915-NNTRC,72,107.7,0.01021777,Low,0,1292.4,13.205445951595904,1.1004538292996586,Low
8457-XIGKN,20,19.6,0.05592612,Low,0,235.20000000000002,13.153823840618134,1.096151986718178,Low
9968-FFVVH,63,68.8,0.015855284,Low,0,825.5999999999999,13.090122807025908,1.090843567252159,Low
6288-CHQJB,54,69.95,0.015526657,Low,0,839.4000000000001,13.033075879700483,1.0860896566417069,Low
3649-JPUGY,72,88.6,0.012215351,Low,0,1063.1999999999998,12.98736092224717,1.082280076853931,Low
5245-VDBUR,52,35.45,0.03044014,Low,0,425.40000000000003,12.949235775321723,1.0791029812768103,Low
9313-QOLTZ,26,20.9,0.050439194,Low,0,250.79999999999998,12.650149816274642,1.0541791513562202,Low
6388-TABGU,62,56.15,0.018608369,Low,0,673.8,12.538318987190722,1.0448599155992269,Low
3646-ITDGM,56,19.7,0.05259008,Low,0,236.39999999999998,12.432294818758963,1.0360245682299136,Low
4521-WFJAI,56,25.95,0.03980593,Low,0,311.4,12.39556663557887,1.032963886298239,Low
6418-HNFED,51,83.25,0.012309143,Low,0,999.0,12.296834176406264,1.0247361813671887,Low
5537-UXXVS,20,19.25,0.052967876,Low,0,231.0,12.235579401254654,1.0196316167712212,Low
5170-PTRKA,49,35.8,0.02828433,Low,0,429.59999999999997,12.150948134064674,1.012579011172056,Low
6203-HBZPA,52,63.9,0.015831284,Low,0,766.8,12.139428743720053,1.0116190619766712,Low
4500-HKANN,23,59.7,0.016791062,Low,0,716.4000000000001,12.029117124527694,1.0024264270439744,Low
9073-ZZIAY,62,86.1,0.011634479,Low,0,1033.1999999999998,12.020743988826869,1.0017286657355726,Low
9298-WGMRW,72,115.5,0.008625051,Low,0,1386.0,11.954320695251226,0.9961933912709355,Low
4121-AGSIN,58,24.5,0.04060627,Low,0,294.0,11.938243813812733,0.9948536511510611,Low
1038-RQOST,19,20.6,0.046953063,Low,0,247.20000000000002,11.606797286868096,0.967233107239008,Low
8590-YFFQO,70,64.95,0.014871422,Low,0,779.4000000000001,11.59078646376729,0.9658988719806075,Low
1386-ZIKUV,7,18.95,0.05036466,Low,0,227.39999999999998,11.452923282980917,0.9544102735817432,Low
9867-XOBQA,21,53.15,0.01790914,Low,0,637.8,11.42244910597801,0.951870758831501,Low
3506-OVLKD,35,26.2,0.03600023,Low,0,314.4,11.318472129106521,0.9432060107588768,Low
8345-MVDYC,45,81.65,0.01147043,Low,0,979.8000000000001,11.238726921379566,0.9365605767816306,Low
8735-NBLWT,9,20.4,0.045876477,Low,0,244.79999999999998,11.23056154847145,0.9358801290392875,Low
7010-ZMVBF,18,20.45,0.045710053,Low,0,245.39999999999998,11.217247078567743,0.9347705898806452,Low
4940-KHCWD,60,37.7,0.024772378,Low,0,452.40000000000003,11.207023664563895,0.9339186387136579,Low
2075-PUEPR,55,19.35,0.048083883,Low,0,232.20000000000002,11.165077581256629,0.9304231317713857,Low
3795-GWTRD,63,75.55,0.012194598,Low,0,906.5999999999999,11.055622631683944,0.9213018859736621,Low
2388-LAESQ,72,114.85,0.008002639,Low,0,1378.1999999999998,11.029236817359923,0.919103068113327,Low
6434-TTGJP,10,53.7,0.017087463,Low,0,644.4000000000001,11.01116134375334,0.9175967786461116,Low
1131-ALZWV,24,24.6,0.036690064,Low,0,295.20000000000005,10.830906826257708,0.9025755688548088,Low
5808-TOTXO,3,20.55,0.04196235,Low,0,246.60000000000002,10.347915916889907,0.8623263264074922,Low
3429-IFLEM,71,77.35,0.01105632,Low,0,928.1999999999999,10.26247604805976,0.8552063373383134,Low
8181-YHCMF,68,60.3,0.01414956,Low,0,723.5999999999999,10.238621371239422,0.8532184476032852,Low
4541-RMRLG,7,19.25,0.043964263,Low,1,231.0,10.155744764953852,0.8463120637461543,Low
1090-ESELR,72,105.5,0.007973566,Low,0,1266.0,10.094534201547503,0.841211183462292,Low
5181-OABFK,56,61.3,0.013697902,Low,0,735.5999999999999,10.076176520437,0.8396813767030835,Low
9755-JHNMN,49,67.4,0.0123489285,Low,0,808.8000000000001,9.987813361734153,0.8323177801445127,Low
2926-JEJJC,8,20.2,0.040874057,Low,0,242.39999999999998,9.90787129998207,0.8256559416651725,Low
7762-ONLJY,6,19.7,0.0411573,Low,0,236.39999999999998,9.729586078226566,0.8107988398522138,Low
4376-KFVRS,72,114.05,0.0070312475,Low,0,1368.6,9.622965308558195,0.801913775713183,Low
9025-ZRPVR,9,18.95,0.042278517,Low,1,227.39999999999998,9.61413477435708,0.80117789786309,Low
7061-OVMIM,30,19.55,0.04081103,Low,0,234.60000000000002,9.574267246574165,0.7978556038811803,Low
8015-IHCGW,72,115.5,0.006676321,Low,0,1386.0,9.253380792215466,0.7711150660179555,Low
8390-FESFV,62,84.5,0.009074942,Low,0,1014.0,9.201991399750113,0.7668326166458428,Low
0298-XACET,52,50.2,0.015136705,Low,0,602.4000000000001,9.118350959569216,0.7598625799641013,Low
4674-HGNUA,71,89.9,0.0084042745,Low,0,1078.8000000000002,9.066531299427153,0.7555442749522627,Low
8909-BOLNL,3,21.2,0.035480823,Low,0,254.39999999999998,9.026321464776991,0.7521934553980827,Low
1716-LSAMB,45,54.65,0.01365516,Low,0,655.8,8.955053680390119,0.7462544733658433,Low
6374-AFWOX,46,65.65,0.011318027,Low,0,787.8000000000001,8.91634170357138,0.743028475297615,Low
4464-JCOLN,2,19.85,0.0368807,Low,1,238.20000000000002,8.784983164072038,0.7320819303393364,Low
3563-SVYLG,68,62.65,0.011649057,Low,0,751.8,8.757761254906654,0.7298134379088879,Low
0017-IUDMW,72,116.8,0.0062203817,Low,0,1401.6,8.718487000465393,0.726540583372116,Low
0056-EPFBG,20,39.4,0.018009208,Low,0,472.79999999999995,8.514753609895706,0.7095628008246422,Low
0121-SNYRK,50,35.4,0.01996137,Low,0,424.79999999999995,8.479590041935444,0.7066325034946203,Low
4299-OPXEJ,56,19.55,0.035884358,Low,0,234.60000000000002,8.418470384180546,0.7015391986817122,Low
6872-HXFNF,64,58.35,0.011829776,Low,0,700.2,8.283208985812962,0.6902674154844135,Low
6283-GITPX,71,76.9,0.008964727,Low,0,922.8000000000001,8.272649800032378,0.6893874833360315,Low
5025-GOOKI,20,18.9,0.03581953,Low,0,226.79999999999998,8.123869514465332,0.6769891262054443,Low
8573-JGCZW,17,19.65,0.03198509,Low,0,235.79999999999998,7.542084029316902,0.6285070024430751,Low
1952-DVVSW,10,20.1,0.031102942,Low,0,241.20000000000002,7.502029683440925,0.6251691402867436,Low
4213-HKBJO,33,25.7,0.024223397,Low,0,308.4,7.470495497435331,0.6225412914529442,Low
2332-TODQS,48,25.05,0.024714269,Low,0,300.6,7.429109184443951,0.6190924320369959,Low
3831-YCPUO,72,109.5,0.0056051225,Low,0,1314.0,7.365131017751992,0.6137609181459993,Low
8809-XKHMD,72,100.55,0.0060058073,Low,0,1206.6,7.246607105154544,0.6038839254295453,Low
3088-FVYWK,53,25.55,0.023405716,Low,0,306.6,7.1761924713850025,0.5980160392820836,Low
3948-KXDUF,66,68.75,0.008665989,Low,0,825.0,7.14944105129689,0.5957867542747408,Low
7311-MQJCH,5,19.55,0.030314637,Low,0,234.60000000000002,7.1118139218539005,0.5926511601544917,Low
7114-AEOZE,60,19.85,0.029629704,Low,0,238.20000000000002,7.0577954001724725,0.5881496166810394,Low
0019-EFAEP,72,101.3,0.0057049957,Low,0,1215.6,6.934992785565554,0.5779160654637963,Low
8580-QVLOC,72,92.45,0.006172747,Low,1,1109.4,6.8480453948490325,0.5706704495707527,Low
9339-FIIJL,72,85.95,0.0066361316,Low,0,1031.4,6.844506085664034,0.5703755071386695,Low
8780-RSYYU,25,19.2,0.02959865,Low,0,230.39999999999998,6.819528865814208,0.5682940721511841,Low
2824-DXNKN,72,71.45,0.007917166,Low,0,857.4000000000001,6.7881779193878184,0.5656814932823181,Low
4537-CIBHB,9,20.25,0.027856605,Low,0,243.0,6.769155045971274,0.5640962538309395,Low
1218-VKFPE,12,19.0,0.02965297,Low,1,228.0,6.760877139866352,0.563406428322196,Low
3508-VLHCZ,71,90.55,0.0061190305,Low,0,1086.6,6.648938571475446,0.5540782142896205,Low
0909-SELIE,61,80.8,0.00680571,Low,0,969.5999999999999,6.598816443979739,0.549901370331645,Low
8779-YIQQA,21,19.8,0.027516436,Low,0,237.60000000000002,6.537905153632165,0.544825429469347,Low
7216-KAOID,41,19.5,0.027335903,Low,0,234.0,6.396601226180792,0.5330501021817327,Low
0057-QBUQH,43,25.1,0.020996518,Low,0,301.20000000000005,6.324151352047921,0.52701261267066,Low
5505-OVWQW,17,20.15,0.025918806,Low,0,241.79999999999998,6.267167283967137,0.5222639403305948,Low
6064-ZATLR,27,52.85,0.009726152,Low,0,634.2,6.168325486779214,0.5140271238982678,Low
6119-SPUDB,46,38.25,0.013402304,Low,0,459.0,6.151657389476895,0.5126381157897413,Low
5619-XZZKR,4,19.95,0.02549585,Low,0,239.39999999999998,6.103706382215022,0.5086421985179186,Low
9385-NXKDA,72,82.65,0.006123989,Low,0,991.8000000000001,6.073772180266679,0.5061476816888899,Low
7998-WNZEM,71,80.6,0.006192817,Low,0,967.1999999999999,5.989692493155598,0.49914104109629986,Low
9483-GCPWE,9,20.1,0.024581352,Low,0,241.20000000000002,5.929022162407637,0.4940851802006364,Low
5863-OOKCL,10,18.85,0.026084442,Low,0,226.20000000000002,5.900300710648299,0.4916917258873582,Low
2967-MXRAV,1,18.8,0.025953898,Low,0,225.60000000000002,5.8551994353532795,0.48793328627943994,Low
4359-INNWN,17,20.05,0.024335347,Low,0,240.60000000000002,5.855084516108037,0.48792370967566967,Low
2907-ILJBN,11,20.6,0.023606965,Low,0,247.20000000000002,5.835641826689244,0.48630348555743697,Low
1133-KXCGE,18,20.1,0.023915565,Low,0,241.20000000000002,5.768434191495181,0.48070284929126506,Low
2150-OEGBV,27,20.1,0.023848029,Low,0,241.20000000000002,5.7521445594728,0.47934537995606663,Low
7157-SMCFK,61,19.75,0.023874601,Low,0,237.0,5.658280519768596,0.471523376647383,Low
6370-ZVHDV,61,25.3,0.018607842,Low,0,303.6,5.649340771883726,0.4707783976569772,Low
9860-LISIZ,34,20.35,0.022916714,Low,0,244.20000000000002,5.596261492744088,0.4663551243953407,Low
6292-TOSSS,50,24.9,0.018677361,Low,0,298.79999999999995,5.58079555928707,0.4650662966072559,Low
9372-TXXPS,60,59.85,0.0074954866,Low,0,718.2,5.383258507121354,0.4486048755934462,Low
8619-IJNDK,71,64.05,0.0069650123,Low,0,768.5999999999999,5.353308445774018,0.4461090371478349,Low
2335-GSODA,23,40.1,0.011066596,Low,0,481.20000000000005,5.325246006622911,0.4437705005519092,Low
3884-UEBXB,67,36.15,0.012261368,Low,0,433.79999999999995,5.318981583416462,0.44324846528470513,Low
3750-YHRYO,7,20.65,0.021380568,Low,0,247.79999999999998,5.298104731366038,0.44150872761383647,Low
5727-MYATE,72,90.8,0.00485196,Low,0,1089.6,5.28669573739171,0.44055797811597586,Low
0123-CRBRT,61,88.1,0.0049340883,Low,0,1057.1999999999998,5.216318179294466,0.43469318160787224,Low
7996-BPXHY,13,25.0,0.017255582,Low,0,300.0,5.176674574613571,0.43138954788446426,Low
6365-HITVU,71,87.25,0.0049299905,Low,0,1047.0,5.161700061522424,0.43014167179353535,Low
3985-HOYPM,26,19.4,0.02198799,Low,0,232.79999999999998,5.1188039660453795,0.42656699717044827,Low
3400-ESFUW,55,57.55,0.0072761946,Low,1,690.5999999999999,5.024940015468745,0.41874500128906217,Low
5313-FPXWG,51,24.6,0.016862217,Low,0,295.20000000000005,4.977726557850838,0.4148105464875698,Low
3967-KXAPS,72,92.3,0.004491842,Low,0,1107.6,4.975164073146879,0.4145970060955733,Low
7649-SIJJF,71,80.1,0.0051622353,Low,0,961.1999999999999,4.961940617859363,0.41349505148828025,Low
7322-OCWHC,72,93.05,0.004376854,Low,0,1116.6,4.887194971181452,0.40726624759845437,Low
3115-CZMZD,0,20.25,0.019953582,Low,0,243.0,4.848720531910658,0.40406004432588816,Low
3071-MVJCD,72,82.3,0.0048518013,Low,0,987.5999999999999,4.791638984531164,0.3993032487109303,Low
8711-LOBKY,59,19.85,0.020030169,Low,0,238.20000000000002,4.771186212077737,0.3975988510064781,Low
2925-VDZHY,72,88.7,0.0044683353,Low,0,1064.4,4.756096098013223,0.39634134150110184,Low
6701-YVNQG,72,88.7,0.0043885554,Low,0,1064.4,4.671178387664259,0.38926486563868823,Low
2990-IAJSV,72,92.0,0.004221238,Low,0,1104.0,4.660246968269348,0.3883539140224457,Low
2892-GESUL,18,19.35,0.019989192,Low,0,232.20000000000002,4.641490495204926,0.3867908746004105,Low
4012-YCFAI,60,61.35,0.006202503,Low,0,736.2,4.5662827877327805,0.3805235656443983,Low
7677-SJJJK,8,19.9,0.018709915,Low,0,238.79999999999998,4.467927644401788,0.37232730370014905,Low
4709-LKHYG,29,20.0,0.018586546,Low,0,240.0,4.460771083831787,0.3717309236526489,Low
9814-AOUDH,53,19.5,0.018964995,Low,0,234.0,4.437808759510517,0.3698173966258764,Low
6134-KWTBV,62,23.4,0.015777733,Low,0,280.79999999999995,4.430387476086616,0.36919895634055133,Low
5519-TEEUH,33,20.15,0.018169845,Low,0,241.79999999999998,4.393468405678868,0.36612236713990565,Low
9067-SQTNS,44,20.6,0.017742954,Low,0,247.20000000000002,4.386058276891709,0.3655048564076424,Low
6349-JDHQP,53,19.85,0.018160706,Low,0,238.20000000000002,4.3258802611380816,0.3604900217615068,Low
0608-JDVEC,50,19.8,0.0178304,Low,0,237.60000000000002,4.236502991616726,0.3530419159680605,Low
3812-LRZIR,27,24.5,0.014400929,Low,0,294.0,4.233873188495636,0.35282276570796967,Low
8314-HTWVE,7,19.85,0.017696692,Low,0,238.20000000000002,4.215351957455278,0.3512793297879398,Low
2320-TZRRH,20,19.5,0.017990228,Low,0,234.0,4.2097133025527,0.35080944187939167,Low
1830-IPXVJ,61,19.75,0.017728958,Low,0,237.0,4.201763112097979,0.3501469260081649,Low
5917-RYRMG,32,19.8,0.0176693,Low,0,237.60000000000002,4.1982255890965465,0.3498521324247122,Low
9648-BCHKM,18,24.65,0.014151902,Low,0,295.79999999999995,4.186132593266665,0.34884438277222213,Low
0463-TXOAK,52,25.6,0.013506374,Low,0,307.20000000000005,4.149158191680908,0.3457631826400757,Low
2788-CJQAQ,13,19.45,0.01769045,Low,0,233.39999999999998,4.12895101904869,0.3440792515873909,Low
1776-SPBWV,34,20.1,0.01708768,Low,0,241.20000000000002,4.121548260748387,0.34346235506236555,Low
4698-KVLLG,51,19.6,0.017462682,Low,0,235.20000000000002,4.107222801446915,0.34226856678724293,Low
7632-YUTXB,25,20.05,0.016992612,Low,0,240.60000000000002,4.088422401621938,0.3407018668018282,Low
2984-RGEYA,69,19.75,0.017233925,Low,0,237.0,4.0844402108341455,0.34037001756951213,Low
9108-EQPNQ,10,26.1,0.012911536,Low,0,313.20000000000005,4.0438930124044425,0.33699108436703684,Low
0048-PIHNL,49,20.45,0.016409049,Low,0,245.39999999999998,4.026780578121542,0.3355650481767952,Low
7649-PHJVR,11,19.5,0.017132418,Low,0,234.0,4.0089858658611774,0.33408215548843145,Low
6164-HAQTX,71,53.95,0.0061725774,Low,0,647.4000000000001,3.9961265989579267,0.33301054991316054,Low
9114-DPSIA,72,81.0,0.004073005,Low,0,972.0,3.9589610248804092,0.3299134187400341,Low
6625-FLENO,58,20.75,0.015819542,Low,0,249.0,3.9390659853816032,0.32825549878180027,Low
7337-CINUD,8,19.5,0.016798316,Low,0,234.0,3.930805843323469,0.3275671536102891,Low
4018-PPNDW,61,24.1,0.013465539,Low,0,289.20000000000005,3.894233769178391,0.3245194807648659,Low
2632-TACXW,62,23.65,0.013382703,Low,0,283.79999999999995,3.7980111300945274,0.31650092750787734,Low
2266-FUBDZ,15,19.35,0.016344192,Low,0,232.20000000000002,3.795121267810464,0.31626010565087204,Low
8338-QIUNR,72,66.5,0.0046579787,Low,0,798.0,3.717066968791187,0.3097555807325989,Low
8717-VCTXJ,42,19.55,0.015598547,Low,0,234.60000000000002,3.65941905900836,0.3049515882506967,Low
5324-KTGCG,71,20.85,0.014307835,Low,0,250.20000000000002,3.5798203518614176,0.29831836265511813,Low
7408-OFWXJ,72,89.8,0.0032937261,Low,0,1077.6,3.5493192750960585,0.2957766062580049,Low
6096-EGVTU,64,24.9,0.011565195,Low,0,298.79999999999995,3.455680384486913,0.28797336537390944,Low
6248-BSHKG,61,20.4,0.014068401,Low,0,244.79999999999998,3.44394466727972,0.28699538893997667,Low
0769-MURVM,72,65.7,0.0043586786,Low,0,788.4000000000001,3.436382200755179,0.28636518339626493,Low
3913-FCUUW,72,70.45,0.004028636,Low,0,845.4000000000001,3.405808900482953,0.2838174083735794,Low
2616-FLVQC,64,19.55,0.014481684,Low,0,234.60000000000002,3.3974031116813426,0.2831169259734452,Low
3125-RAHBV,22,20.3,0.013856818,Low,0,243.60000000000002,3.3755208570510153,0.28129340475425124,Low
9030-QGZNL,8,20.85,0.013064112,Low,0,250.20000000000002,3.2686407180503014,0.27238672650419177,Low
0052-YNYOT,67,20.55,0.013054137,Low,0,246.60000000000002,3.219150213338435,0.2682625177782029,Low
1709-EJDOX,47,19.75,0.013290767,Low,0,237.0,3.149911690503359,0.2624926408752799,Low
0562-FGDCR,72,74.55,0.0034720364,Low,0,894.5999999999999,3.1060838074889032,0.2588403172907419,Low
2346-LOCWC,58,20.5,0.012596758,Low,0,246.0,3.098802488297224,0.25823354069143534,Low
4955-VCWBI,43,20.0,0.012859455,Low,0,240.0,3.086269274353981,0.2571891061961651,Low
6527-PZFPV,24,20.8,0.012176954,Low,0,249.60000000000002,3.0393677651882176,0.2532806470990181,Low
8129-GMVGI,56,20.05,0.012579185,Low,0,240.60000000000002,3.0265519006177786,0.2522126583848149,Low
1227-UDMZR,72,91.15,0.0027660537,Low,0,1093.8000000000002,3.0255094910971825,0.25212579092476517,Low
5495-GPSRW,20,19.7,0.012680139,Low,0,236.39999999999998,2.9975849524140354,0.24979874603450297,Low
3511-BFTJW,72,38.5,0.006416826,Low,0,462.0,2.9645736319944263,0.2470478026662022,Low
5063-IUOKK,13,19.75,0.012494082,Low,0,237.0,2.9610973466187716,0.24675811221823096,Low
0301-FIDRB,72,63.8,0.0038580345,Low,0,765.5999999999999,2.9537112124264238,0.2461426010355353,Low
3027-YNWZU,64,25.0,0.009735199,Low,0,300.0,2.9205596074461937,0.2433799672871828,Low
5924-SNGKP,41,20.25,0.011964807,Low,0,243.0,2.9074481707066298,0.2422873475588858,Low
4785-FCIFB,61,24.4,0.009836226,Low,0,292.79999999999995,2.8800469055771822,0.24000390879809855,Low
1494-EJZDW,10,20.15,0.011891507,Low,0,241.79999999999998,2.8753662988543507,0.23961385823786258,Low
0732-OCQOC,52,25.05,0.009559431,Low,0,300.6,2.8735649926587943,0.23946374938823284,Low
1697-LYYYX,61,19.1,0.012374602,Low,0,229.20000000000002,2.836258837580681,0.23635490313172342,Low
2812-REYAT,49,20.05,0.011722064,Low,0,240.60000000000002,2.8203285131603484,0.23502737609669566,Low
8763-KIAFH,27,20.55,0.01132076,Low,0,246.60000000000002,2.7916993031278254,0.23264160859398544,Low
4742-TXUEX,47,19.3,0.012015154,Low,0,231.60000000000002,2.782709586247802,0.23189246552065015,Low
2230-XTUWL,48,19.55,0.011808429,Low,0,234.60000000000002,2.7702574230730534,0.2308547852560878,Low
5266-PFRQK,52,20.85,0.011055579,Low,0,250.20000000000002,2.7661059681326154,0.23050883067771794,Low
4962-CHQPW,29,19.85,0.011351413,Low,0,238.20000000000002,2.7039065988734365,0.22532554990611972,Low
9286-BHDQG,72,45.25,0.004920598,Low,0,543.0,2.6718847788870335,0.2226570649072528,Low
4779-ZGICK,48,23.55,0.0093797725,Low,0,282.6,2.6507236998528243,0.22089364165440203,Low
0559-CKHUS,29,19.55,0.011241247,Low,0,234.60000000000002,2.6371965335682037,0.21976637779735028,Low
3836-FZSDJ,71,24.85,0.008832799,Low,0,298.20000000000005,2.6339407425373795,0.21949506187811496,Low
5334-AFQJB,72,25.1,0.008723469,Low,0,301.20000000000005,2.6275089986622335,0.21895908322185278,Low
2696-RZVZW,68,25.05,0.008728845,Low,0,300.6,2.6238908205181364,0.21865756837651135,Low
3580-GICBM,61,24.2,0.009025264,Low,0,290.4,2.6209365494549273,0.21841137912124395,Low
9534-NSXEM,26,20.65,0.010480646,Low,0,247.79999999999998,2.597104089707136,0.216425340808928,Low
5666-MBJPT,65,25.1,0.0086015975,Low,0,301.20000000000005,2.590801170095802,0.21590009750798345,Low
9135-HSWOC,64,19.7,0.010797176,Low,0,236.39999999999998,2.5524523068219422,0.2127043589018285,Low
8532-UEFWH,52,25.75,0.008028538,Low,0,309.0,2.480818231590092,0.20673485263250768,Low
8219-VYBVI,39,25.0,0.008266178,Low,0,300.0,2.4798533879220486,0.20665444899350405,Low
1047-RNXZV,43,19.55,0.010557361,Low,0,234.60000000000002,2.4767568781971936,0.20639640651643276,Low
4530-NDRKU,42,19.05,0.010806571,Low,0,228.60000000000002,2.470382075943053,0.2058651729952544,Low
